TicketID,Date,AgentID,Priority,Category,Channel,ResolutionMinutes,Status,SLA_Met,Escalated,FCR,CSAT,Revenue,Profit
809,2025-03-20,1010,Medium,Account Access,Chat,64,Pending Customer,True,False,True,5,160.85,89.42
810,2025-06-16,1002,Low,Technical Issue,Phone,31,Resolved,True,False,True,5,124.57,62.83
811,2025-05-03,1003,Medium,General Inquiry,Web Portal,74,Resolved,True,False,True,5,32.35,15.04
812,2025-05-15,1001,Medium,Technical Issue,Web Portal,101,In Progress,True,True,False,3,91.67,45.93
813,2025-06-10,1002,Low,Account Access,Phone,51,Open,True,False,True,5,99.52,44.94
814,2024-10-29,1005,Low,Billing,Social Media,50,Closed,True,False,True,5,405.02,240.97
815,2025-01-31,1009,Medium,Bug Report,Email,63,Closed,True,False,True,4,244.63,145.13
816,2025-06-25,1012,Medium,Account Access,Email,55,Closed,True,False,False,4,123.49,70.56
817,2024-10-02,1014,Critical,Bug Report,Phone,261,Resolved,False,True,False,2,196.9,96.83
818,2024-10-09,1017,Low,Bug Report,Phone,27,Resolved,True,False,True,5,63.67,34.03
819,2024-11-04,1015,High,Billing,Web Portal,91,Closed,True,False,False,4,428.96,262.97
820,2024-10-06,1020,Low,Technical Issue,Web Portal,30,Closed,True,False,True,5,85.19,44.43
821,2024-08-16,1014,Medium,Technical Issue,Email,96,Resolved,True,False,False,4,173.51,86.1
822,2025-03-03,1016,High,Technical Issue,Web Portal,218,Resolved,True,True,True,4,259.92,109.53
823,2025-04-26,1013,Low,Technical Issue,Chat,72,Resolved,True,False,True,4,312.63,167.62
824,2024-10-26,1001,Low,Account Access,Phone,68,In Progress,False,False,True,4,89.37,51.94
825,2024-12-23,1019,Low,Account Access,Phone,63,Closed,True,False,True,4,52.56,26.79
826,2024-07-29,1023,Medium,Technical Issue,Phone,114,Closed,False,False,True,4,260.33,165.68
827,2025-03-21,1023,High,General Inquiry,Web Portal,141,Resolved,True,False,False,4,30.03,20.22
828,2025-05-09,1012,Critical,Billing,Chat,200,Closed,True,True,False,3,381.03,182.34
829,2025-05-02,1012,Medium,Billing,Phone,60,Open,True,False,True,5,454.41,288.36
830,2024-10-11,1013,Medium,Account Access,Phone,88,Resolved,True,False,True,4,57.58,26.77
831,2025-03-22,1023,Low,Billing,Email,49,Closed,False,False,True,4,311.31,146.77
832,2025-05-05,1022,Low,Feature Request,Email,33,Resolved,True,False,True,5,645.71,422.82
833,2024-07-28,1015,High,Billing,Phone,94,Open,True,True,False,4,560.08,196.35
834,2025-03-22,1014,High,General Inquiry,Email,133,Resolved,True,False,False,4,56.28,26.73
835,2025-03-15,1007,High,Account Access,Phone,263,Closed,True,True,False,3,66.83,35.83
836,2025-02-06,1020,High,Technical Issue,Phone,99,Closed,True,False,False,5,242.08,169.42
837,2024-08-02,1015,Medium,Account Access,Phone,51,Resolved,True,False,True,5,161.27,74.31
838,2024-11-23,1011,Medium,Technical Issue,Phone,78,Closed,True,False,True,4,95.47,57.97
839,2024-09-28,1021,Medium,Account Access,Email,72,In Progress,True,False,True,4,48.03,23.07
840,2025-02-12,1006,Low,Technical Issue,Chat,38,Closed,True,False,True,5,138.31,94.92
841,2025-04-18,1005,High,Account Access,Phone,105,Resolved,True,True,False,3,107.61,51.34
842,2025-06-17,1023,Low,Account Access,Email,53,Resolved,True,False,True,4,167.1,99.05
843,2024-10-06,1017,Medium,Technical Issue,Email,51,Resolved,True,False,False,4,192.55,89.84
844,2024-09-22,1008,Medium,Technical Issue,Phone,147,Closed,True,False,False,4,154.51,74.88
845,2025-01-12,1022,Medium,Billing,Web Portal,74,Open,True,False,True,4,514.74,252.59
846,2025-05-10,1015,Low,Technical Issue,Email,28,Pending Customer,True,False,False,5,290.24,140.69
847,2025-05-14,1017,Low,Account Access,Phone,39,Closed,True,False,True,5,43.75,19.92
848,2024-10-11,1012,Low,Technical Issue,Phone,44,Resolved,True,False,True,5,148.5,101.55
849,2025-03-28,1021,Medium,Technical Issue,Phone,54,Resolved,True,False,False,4,219.65,103.01
850,2025-05-31,1006,High,Account Access,Email,113,Resolved,False,True,True,3,138.45,58.51
851,2024-09-30,1022,Medium,Billing,Chat,54,Resolved,True,False,False,4,140.94,71.85
852,2024-10-22,1002,High,Bug Report,Phone,132,Resolved,True,False,True,5,287.0,180.46
853,2024-10-20,1014,Medium,Feature Request,Web Portal,114,Closed,True,False,True,5,481.87,314.97
854,2025-05-23,1002,High,Technical Issue,Email,124,Resolved,True,False,False,4,217.8,142.16
855,2025-03-13,1018,Critical,Bug Report,Phone,208,Closed,True,False,True,4,282.12,130.01
856,2024-12-20,1011,High,Billing,Web Portal,195,Resolved,True,False,True,5,461.53,239.62
857,2025-03-06,1013,High,Technical Issue,Email,191,Closed,True,True,False,3,358.24,175.41
858,2024-09-08,1010,Medium,Technical Issue,Web Portal,68,Pending Customer,True,False,False,5,263.13,119.96
859,2025-06-05,1021,Medium,Technical Issue,Phone,78,Resolved,True,True,False,3,278.76,119.69
860,2025-04-26,1023,High,Bug Report,Phone,175,Closed,True,False,False,3,191.26,90.42
861,2024-07-08,1007,Medium,General Inquiry,Email,133,Pending Customer,True,False,False,3,27.87,18.03
862,2024-07-10,1010,High,Technical Issue,Chat,170,Closed,True,False,False,4,351.43,202.81
863,2024-10-10,1013,Medium,Billing,Phone,134,Closed,True,False,True,5,410.51,227.53
864,2025-01-15,1021,Low,Feature Request,Web Portal,32,In Progress,True,True,True,4,251.8,146.1
865,2024-09-13,1008,Low,Technical Issue,Email,87,Resolved,True,False,True,4,286.7,182.38
866,2024-11-09,1019,Medium,Account Access,Chat,101,Open,True,True,False,3,94.48,56.47
867,2025-05-29,1009,Critical,Feature Request,Phone,225,Resolved,True,True,False,4,214.08,113.92
868,2025-04-02,1012,Medium,Bug Report,Email,72,Pending Customer,True,False,True,5,119.49,76.5
869,2024-12-04,1001,Medium,Billing,Email,113,Closed,True,False,True,5,244.19,157.02
870,2025-05-23,1014,High,Technical Issue,Phone,194,Resolved,True,True,False,3,392.05,234.21
871,2024-08-20,1020,Medium,Billing,Email,53,Resolved,True,False,True,5,395.4,199.07
872,2025-03-30,1012,Low,Account Access,Email,47,Resolved,True,True,True,4,130.56,71.3
873,2024-10-05,1009,High,Feature Request,Email,149,Resolved,True,False,False,4,609.12,317.95
874,2024-10-11,1023,High,Bug Report,Phone,216,Closed,True,False,False,4,227.91,127.85
875,2024-09-12,1005,Low,Account Access,Chat,35,Pending Customer,True,False,True,5,134.5,91.61
876,2025-01-25,1005,Medium,Feature Request,Email,72,Pending Customer,True,False,False,4,808.04,448.09
877,2025-01-12,1022,Medium,Bug Report,Chat,58,In Progress,True,False,True,5,119.01,65.19
878,2024-11-15,1012,Medium,Feature Request,Email,86,Resolved,True,False,True,4,861.72,496.07
879,2024-08-03,1012,High,Account Access,Phone,138,Resolved,True,True,False,4,85.68,50.22
880,2024-08-04,1011,Medium,General Inquiry,Chat,75,In Progress,True,True,False,3,73.32,34.84
881,2025-04-29,1004,Medium,Technical Issue,Web Portal,83,Closed,True,False,True,4,316.98,183.6
882,2024-10-12,1023,Critical,Technical Issue,Social Media,239,Open,False,True,False,3,140.31,80.26
883,2024-09-13,1020,Medium,Billing,Email,82,Pending Customer,True,True,False,4,476.9,206.4
884,2025-06-19,1016,Medium,Feature Request,Email,79,Resolved,True,False,False,4,860.54,426.95
885,2025-04-29,1023,High,Technical Issue,Chat,145,Resolved,True,False,True,4,90.54,54.03
886,2025-01-08,1004,High,Billing,Email,195,Resolved,True,True,True,3,142.08,53.14
887,2025-06-09,1018,Medium,General Inquiry,Chat,95,Resolved,True,False,True,4,60.7,39.2
888,2024-12-01,1013,Low,Bug Report,Email,78,Resolved,True,False,True,5,130.64,88.33
889,2024-09-10,1017,Medium,Technical Issue,Social Media,45,In Progress,True,False,True,4,347.15,170.82
890,2025-01-21,1019,Low,Technical Issue,Phone,72,Resolved,True,False,True,4,224.33,104.08
891,2024-12-25,1020,Medium,Technical Issue,Chat,57,Closed,True,True,True,4,282.89,130.27
892,2025-04-21,1005,Medium,Technical Issue,Email,74,Resolved,True,True,False,3,165.74,90.0
893,2025-01-24,1004,High,Feature Request,Email,146,Closed,True,True,False,3,470.69,216.57
894,2024-08-07,1010,Medium,General Inquiry,Phone,69,Resolved,True,True,True,4,77.23,33.98
895,2024-08-01,1020,Low,Billing,Email,43,Closed,True,False,True,5,452.04,303.02
896,2024-09-09,1014,Medium,Feature Request,Web Portal,106,Open,True,False,True,5,401.23,277.09
897,2024-12-14,1012,High,General Inquiry,Web Portal,150,Open,True,False,False,4,87.18,47.5
898,2024-08-08,1006,High,Bug Report,Chat,115,Resolved,True,False,False,4,275.94,181.9
899,2025-04-06,1019,High,Technical Issue,Phone,257,Resolved,True,False,False,3,347.72,219.03
900,2024-08-18,1012,Medium,General Inquiry,Social Media,67,Resolved,True,False,True,5,48.46,24.17
901,2024-12-30,1014,Medium,Feature Request,Email,77,Closed,True,True,True,4,558.69,292.79
902,2024-09-10,1020,Low,Technical Issue,Chat,49,Closed,True,False,True,5,96.8,59.3
903,2024-10-09,1017,High,Technical Issue,Email,88,Pending Customer,True,True,False,4,347.24,162.4
904,2024-07-17,1023,Medium,Account Access,Chat,140,Closed,True,False,True,5,163.04,94.44
905,2024-11-15,1008,Medium,Account Access,Chat,114,Closed,True,False,False,4,167.74,84.76
906,2025-01-26,1010,High,Billing,Phone,135,Resolved,True,True,False,3,568.86,264.51
907,2025-05-03,1014,Medium,Technical Issue,Phone,85,Closed,True,False,True,5,327.15,180.57
908,2024-12-22,1020,Medium,Feature Request,Email,71,Open,False,False,False,4,589.52,365.81
909,2025-05-28,1001,Low,Bug Report,Web Portal,58,Resolved,True,False,True,5,293.15,162.24
910,2025-03-19,1017,Low,Billing,Chat,30,Resolved,False,False,True,4,281.18,154.9
911,2024-08-22,1017,Critical,Account Access,Web Portal,166,Resolved,True,False,False,5,172.24,92.16
912,2024-12-27,1001,Medium,Billing,Web Portal,112,Resolved,True,False,True,4,520.68,295.58
913,2024-09-18,1012,Medium,Technical Issue,Social Media,63,Open,True,True,True,4,188.79,98.58
914,2025-04-20,1006,High,Account Access,Chat,151,Resolved,True,True,False,3,142.71,69.59
915,2025-06-25,1013,Medium,Technical Issue,Chat,99,Open,True,False,False,4,207.4,134.42
916,2024-12-21,1001,Medium,Feature Request,Email,110,Closed,True,False,False,4,639.92,386.27
917,2025-01-30,1008,High,Feature Request,Phone,253,Resolved,True,False,True,4,709.86,466.13
918,2024-09-13,1001,Medium,Account Access,Phone,87,Resolved,True,False,False,4,168.46,103.7
919,2025-06-30,1002,High,Technical Issue,Web Portal,128,Resolved,True,False,True,5,279.72,135.13
920,2025-06-09,1011,Medium,Account Access,Phone,83,Resolved,False,True,False,3,100.44,53.9
921,2024-11-23,1011,Low,Bug Report,Email,69,Closed,True,False,True,4,62.4,39.29
922,2024-11-06,1022,Medium,General Inquiry,Email,74,Resolved,True,False,False,4,32.09,15.3
923,2025-01-25,1023,Medium,Technical Issue,Chat,131,Closed,True,False,True,5,112.25,69.28
924,2024-07-04,1020,Low,Feature Request,Email,44,Resolved,True,False,False,5,899.12,593.44
925,2024-10-30,1012,Medium,Bug Report,Email,57,Resolved,True,False,False,5,117.64,61.26
926,2024-12-17,1023,High,Technical Issue,Phone,211,In Progress,True,False,False,3,276.67,145.5
927,2024-11-06,1016,Critical,Feature Request,Chat,306,Open,False,True,False,2,508.44,281.63
928,2025-04-16,1014,Medium,Technical Issue,Email,91,Closed,True,True,False,4,128.77,59.99
929,2024-10-18,1011,Medium,Billing,Email,82,Closed,True,True,True,4,511.57,252.25
930,2024-08-13,1012,Medium,Billing,Phone,93,Resolved,True,True,True,3,547.52,307.54
931,2024-11-30,1022,High,General Inquiry,Chat,135,Resolved,False,False,False,4,42.47,28.24
932,2025-05-12,1017,High,Technical Issue,Email,119,Open,False,False,False,4,181.14,85.89
933,2024-08-11,1002,Critical,Account Access,Email,168,Closed,True,True,False,3,116.24,60.04
934,2024-09-21,1004,Low,Billing,Social Media,47,Open,True,False,True,4,175.36,118.76
935,2025-06-19,1015,Low,Account Access,Chat,24,Resolved,True,False,True,5,83.58,51.4
936,2025-05-29,1019,High,General Inquiry,Web Portal,245,Resolved,True,False,True,5,55.62,31.43
937,2025-01-04,1005,Medium,Technical Issue,Email,64,Closed,True,False,True,5,295.54,173.75
938,2025-02-24,1015,Medium,Technical Issue,Social Media,41,Resolved,True,True,False,4,350.53,160.74
939,2024-07-26,1017,Medium,Technical Issue,Phone,65,Resolved,True,False,True,5,219.18,132.72
940,2025-05-07,1009,Critical,Billing,Phone,238,Resolved,False,False,False,3,273.13,148.4
941,2024-11-28,1017,Medium,Bug Report,Web Portal,52,Closed,True,False,True,4,274.65,152.61
942,2024-09-25,1009,Low,General Inquiry,Email,49,Resolved,True,False,True,5,88.49,45.44
943,2024-07-24,1009,Medium,Account Access,Phone,75,Resolved,True,False,True,4,46.18,27.39
944,2025-03-18,1008,Medium,Technical Issue,Phone,126,Closed,True,True,True,4,267.06,119.88
945,2025-01-26,1005,Medium,Bug Report,Social Media,81,Open,True,False,True,5,236.33,110.81
946,2024-11-03,1020,Low,Account Access,Email,36,Pending Customer,True,False,True,5,91.77,57.65
947,2024-09-17,1020,High,Billing,Email,96,Closed,True,True,True,4,188.81,105.68
948,2025-04-16,1014,High,Technical Issue,Social Media,132,In Progress,True,True,False,4,176.98,80.34
949,2025-05-05,1011,Medium,Technical Issue,Chat,115,Resolved,True,False,False,4,96.19,51.57
950,2025-06-01,1015,Low,Billing,Chat,42,Closed,False,False,True,4,550.53,349.04
951,2025-02-26,1021,High,Account Access,Phone,118,Resolved,True,False,True,4,92.64,57.67
952,2024-07-10,1005,Low,Technical Issue,Phone,44,Open,False,False,True,4,292.5,155.19
953,2025-03-02,1010,Medium,Technical Issue,Chat,77,Closed,True,True,False,3,274.06,119.57
954,2024-07-21,1012,Medium,Billing,Email,80,Resolved,True,False,False,5,237.33,128.54
955,2024-11-30,1011,High,Billing,Email,201,Open,True,True,False,3,391.87,201.97
956,2025-06-12,1004,Low,Technical Issue,Email,64,Resolved,True,False,True,4,311.54,189.94
957,2024-09-07,1007,Critical,General Inquiry,Chat,340,Closed,True,True,False,2,32.36,16.27
958,2024-11-24,1018,Medium,General Inquiry,Phone,83,Closed,True,False,False,4,38.86,18.44
959,2025-02-26,1004,Medium,Billing,Email,81,Pending Customer,True,False,True,4,289.8,167.51
960,2025-05-11,1015,Medium,Billing,Email,52,Open,True,False,False,4,444.53,291.02
961,2024-09-20,1012,High,Billing,Email,99,Resolved,True,True,True,4,576.77,230.9
962,2025-06-10,1008,High,General Inquiry,Web Portal,216,Open,True,False,False,4,43.83,23.52
963,2024-11-18,1011,Critical,Account Access,Email,263,Closed,False,False,False,4,124.63,76.91
964,2025-06-14,1001,High,Technical Issue,Phone,145,Open,True,False,True,4,304.68,175.21
965,2025-06-05,1008,Medium,Technical Issue,Phone,123,Closed,True,True,False,2,394.79,234.72
966,2025-02-13,1005,High,Bug Report,Email,150,Open,True,False,True,5,109.18,56.34
967,2024-10-18,1019,Medium,Feature Request,Phone,114,Resolved,True,False,True,4,407.49,241.32
968,2025-05-23,1005,Medium,Feature Request,Phone,65,Open,True,False,False,4,262.76,168.91
969,2025-04-12,1011,High,Account Access,Phone,194,Open,True,False,False,4,62.77,34.44
970,2024-09-28,1020,Medium,Feature Request,Phone,69,Resolved,True,False,True,5,498.8,258.58
971,2024-08-08,1001,Low,Technical Issue,Chat,68,Closed,True,False,True,5,391.71,229.06
972,2025-01-25,1021,High,Technical Issue,Email,143,Resolved,True,False,False,5,83.52,50.69
973,2025-02-22,1014,Medium,Technical Issue,Phone,116,Resolved,True,True,True,4,380.71,226.06
974,2024-07-07,1020,Medium,Technical Issue,Email,86,Resolved,False,False,True,5,141.77,80.24
975,2024-12-27,1014,Low,Bug Report,Phone,51,Closed,True,False,True,4,232.88,116.96
976,2024-09-29,1004,Medium,Feature Request,Email,121,Pending Customer,True,False,False,3,511.29,299.92
977,2024-12-21,1017,Low,General Inquiry,Web Portal,32,Closed,True,False,True,4,50.78,31.92
978,2024-10-11,1002,High,Technical Issue,Email,97,Resolved,True,False,True,5,352.17,200.95
979,2025-06-30,1007,Medium,Billing,Email,139,Resolved,True,True,True,3,297.47,144.54
980,2024-10-28,1001,Medium,General Inquiry,Email,101,Resolved,True,False,True,5,60.89,33.97
981,2025-01-11,1005,Medium,Account Access,Chat,84,Closed,True,False,True,5,79.72,48.07
982,2024-12-04,1015,Medium,Technical Issue,Phone,47,In Progress,False,False,True,4,200.35,96.04
983,2024-08-16,1005,Medium,Bug Report,Chat,100,Pending Customer,True,False,False,4,232.09,136.39
984,2025-01-24,1016,Medium,Billing,Web Portal,90,Resolved,True,False,False,4,199.13,109.35
985,2025-05-28,1015,Medium,Technical Issue,Phone,52,Pending Customer,True,False,True,5,242.5,149.08
986,2024-10-27,1012,Medium,Account Access,Chat,87,Closed,True,False,True,5,73.56,48.93
987,2025-04-02,1010,High,General Inquiry,Email,142,Closed,True,False,True,5,82.01,57.19
988,2024-07-01,1012,High,Account Access,Email,124,Resolved,True,True,False,4,171.32,68.6
989,2024-12-13,1003,Medium,Technical Issue,Web Portal,71,Resolved,True,False,True,5,347.56,180.26
990,2024-09-27,1015,High,Bug Report,Chat,86,Open,True,False,True,5,62.8,43.01
991,2025-01-18,1021,Low,Technical Issue,Web Portal,55,In Progress,True,False,False,4,104.6,67.42
992,2025-04-08,1006,Critical,Feature Request,Phone,202,Closed,False,True,True,3,846.36,313.27
993,2025-02-18,1017,High,Billing,Phone,85,In Progress,True,False,True,5,354.96,187.58
994,2025-01-26,1022,High,Account Access,Phone,87,Resolved,True,True,True,4,173.1,88.78
995,2024-08-21,1010,High,Feature Request,Phone,160,Closed,True,True,False,3,754.07,275.73
996,2024-09-03,1009,Critical,Billing,Email,216,Open,True,False,False,4,129.4,76.77
997,2024-08-31,1008,Low,Bug Report,Phone,91,Resolved,True,False,True,4,260.58,159.69
998,2024-12-11,1001,Low,Feature Request,Email,63,Resolved,True,True,True,4,662.54,381.12
999,2025-04-30,1006,Medium,Billing,Phone,73,Resolved,True,False,True,5,591.65,302.54
1000,2025-06-27,1006,Low,General Inquiry,Email,37,Open,True,False,True,5,89.76,44.89
1001,2025-03-13,1008,Medium,Billing,Email,116,Closed,False,False,False,3,443.55,205.33
1002,2024-09-07,1019,Medium,Billing,Chat,145,Closed,True,False,True,4,223.97,139.45
1003,2025-05-17,1009,Low,Technical Issue,Web Portal,55,Pending Customer,True,True,True,4,300.44,150.61
1004,2025-06-21,1020,Medium,Billing,Email,85,Closed,True,False,True,5,492.7,338.08
1005,2025-04-20,1023,Critical,Billing,Email,316,Open,False,False,False,3,406.65,277.37
1006,2025-06-24,1017,High,Account Access,Phone,110,Closed,True,False,True,4,150.6,98.07
1007,2025-06-19,1011,High,Billing,Email,176,Closed,True,False,False,4,364.83,216.42
1008,2025-01-28,1009,Low,Account Access,Email,53,Resolved,True,False,True,5,162.66,79.89
1009,2024-11-04,1017,Medium,Feature Request,Chat,42,Closed,True,False,True,5,252.13,126.46
1010,2024-10-22,1008,High,Feature Request,Email,266,Resolved,True,False,True,4,586.25,285.75
1011,2024-09-14,1020,Critical,Billing,Web Portal,231,Resolved,True,False,False,4,390.46,207.19
1012,2025-02-08,1022,Medium,General Inquiry,Phone,72,Open,False,True,True,3,64.39,38.35
